a,b,c,ground truth lat,ground truth lon,camera lat,camera lon
11,350,350,32.703365833,-117.2340038335,,
12,345,345,32.703365833,-117.2340038335,,
11,350,350,32.703365833,-117.2340038335,,
9,347,347,32.703365833,-117.2340038335,,
12,347,347,32.703365833,-117.2340038335,,
11,347,347,32.703365833,-117.2340038335,,
12,347,347,32.703365833,-117.2340038335,,
12,344,344,32.703365833,-117.2340038335,,
12,347,347,32.703365833,-117.2340038335,,
12,344,344,32.703365833,-117.2340038335,,
12,347,347,32.703365833,-117.2340038335,,
11,345,345,32.703365833,-117.2340038335,,
11,347,347,32.703365833,-117.2340038335,,
11,344,344,32.703365833,-117.2340038335,,
11,336,336,32.703365833,-117.2340038335,,
9,341,341,32.703365833,-117.2340038335,,
3,336,336,32.703365833,-117.2340038335,,
11,335,335,32.703365833,-117.2340038335,,
12,336,336,32.703365833,-117.2340038335,,
12,336,336,32.703365833,-117.2340038335,,
5,330,330,32.703366333,-117.233983,,
11,327,327,32.703366333,-117.233983,,
11,327,327,32.703366333,-117.233983,,
8,329,329,32.703366333,-117.233983,,
6,326,326,32.703366333,-117.233983,,
11,329,329,32.703366333,-117.233983,,
9,326,326,32.703366333,-117.233983,,
9,330,330,32.703366333,-117.233983,,
11,329,329,32.703366333,-117.233983,,
9,329,329,32.703366333,-117.233983,,
9,329,329,32.703366333,-117.233983,,
11,329,329,32.703366333,-117.233983,,
11,329,329,32.703366333,-117.233983,,
11,321,321,32.703366333,-117.233983,,
9,323,323,32.703366333,-117.233983,,
5,329,329,32.703366333,-117.233983,,
3,321,321,32.703366333,-117.233983,,
14,324,324,32.703366333,-117.233983,,
12,329,329,32.703366333,-117.233983,,
9,327,327,32.703366333,-117.233983,,
8,324,324,32.703367167,-117.2339365,,
12,320,320,32.703367167,-117.2339365,,
9,317,317,32.703367167,-117.2339365,,
9,317,317,32.703367167,-117.2339365,,
11,323,323,32.703367167,-117.2339365,,
12,320,320,32.703367167,-117.2339365,,
11,312,312,32.703367167,-117.2339365,,
5,317,317,32.703367167,-117.2339365,,
14,312,312,32.703367167,-117.2339365,,
11,317,317,32.703367167,-117.2339365,,
14,311,311,32.703367167,-117.2339365,,
11,309,309,32.703367167,-117.2339365,,
11,312,312,32.703367167,-117.2339365,,
5,311,311,32.703367167,-117.2339365,,
11,321,321,32.703367167,-117.2339365,,
6,317,317,32.703367167,-117.2339365,,
11,317,317,32.703367167,-117.2339365,,
12,317,317,32.703367167,-117.2339365,,
11,309,309,32.703367167,-117.2339365,,
9,311,311,32.703367167,-117.2339365,,
12,309,309,32.703367167,-117.2339365,,
12,305,305,32.703367167,-117.2339365,,
14,305,305,32.703367167,-117.2339365,,
14,302,302,32.703367167,-117.2339365,,
11,299,299,32.703367167,-117.2339365,,
11,305,305,32.703366667,-117.233931167,,
6,300,300,32.703366667,-117.233931167,,
11,299,299,32.703366667,-117.233931167,,
6,296,296,32.703366667,-117.233931167,,
9,302,302,32.703366667,-117.233931167,,
11,299,299,32.703366667,-117.233931167,,
11,299,299,32.703366667,-117.233931167,,
11,293,293,32.703366667,-117.233931167,,
6,299,299,32.703366667,-117.233931167,,
8,303,303,32.703366667,-117.233931167,,
5,293,293,32.703366667,-117.233931167,,
5,291,291,32.703366667,-117.233931167,,
8,293,293,32.703366667,-117.233931167,,
9,293,293,32.703366667,-117.233931167,,
11,285,285,32.703366667,-117.233931167,,
8,286,286,32.703366667,-117.233931167,,
11,293,293,32.703366667,-117.233931167,,
11,285,285,32.703366667,-117.233931167,,
11,291,291,32.703366667,-117.233931167,,
8,277,277,32.703366667,-117.233931167,,
5,282,282,32.703366667,-117.233931167,,
11,280,280,32.703366667,-117.233931167,,
11,277,277,32.703366667,-117.233931167,,
11,280,280,32.703366667,-117.233931167,,
11,276,276,32.703366667,-117.233931167,,
9,279,279,32.7033650835,-117.2339039585,,
14,274,274,32.7033650835,-117.2339039585,,
9,274,274,32.7033650835,-117.2339039585,,
11,274,274,32.7033650835,-117.2339039585,,
11,273,273,32.7033650835,-117.2339039585,,
11,271,271,32.7033650835,-117.2339039585,,
9,270,270,32.7033650835,-117.2339039585,,
12,267,267,32.7033650835,-117.2339039585,,
11,273,273,32.7033650835,-117.2339039585,,
5,271,271,32.7033650835,-117.2339039585,,
11,271,271,32.7033650835,-117.2339039585,,
8,270,270,32.7033650835,-117.2339039585,,
11,268,268,32.7033650835,-117.2339039585,,
12,267,267,32.7033650835,-117.2339039585,,
12,267,267,32.7033650835,-117.2339039585,,
12,265,265,32.7033650835,-117.2339039585,,
12,267,267,32.7033650835,-117.2339039585,,
12,262,262,32.7033650835,-117.2339039585,,
9,267,267,32.7033650835,-117.2339039585,,
12,261,261,32.7033650835,-117.2339039585,,
12,262,262,32.7033650835,-117.2339039585,,
11,261,261,32.7033650835,-117.2339039585,,
12,261,261,32.7033650835,-117.2339039585,,
8,264,264,32.7033650835,-117.2339039585,,
9,256,256,32.7033650835,-117.2339039585,,
11,262,262,32.7033635,-117.23387675,,
11,258,258,32.7033635,-117.23387675,,
11,256,256,32.7033635,-117.23387675,,
14,250,250,32.7033635,-117.23387675,,
12,259,259,32.7033635,-117.23387675,,
11,255,255,32.7033635,-117.23387675,,
11,255,255,32.7033635,-117.23387675,,
11,256,256,32.7033635,-117.23387675,,
11,255,255,32.7033635,-117.23387675,,
11,258,258,32.7033635,-117.23387675,,
11,250,250,32.7033635,-117.23387675,,
11,253,253,32.7033635,-117.23387675,,
9,253,253,32.7033635,-117.23387675,,
11,250,250,32.7033635,-117.23387675,,
12,250,250,32.7033635,-117.23387675,,
9,250,250,32.7033635,-117.23387675,,
9,244,244,32.7033635,-117.23387675,,
9,249,249,32.7033635,-117.23387675,,
11,241,241,32.7033635,-117.23387675,,
11,246,246,32.7033635,-117.23387675,,
11,247,247,32.7033635,-117.23387675,,
11,241,241,32.7033635,-117.23387675,,
11,240,240,32.7033635,-117.23387675,,
11,241,241,32.7033635,-117.23387675,,
11,240,240,32.7033635,-117.23387675,,
11,238,238,32.7033619165,-117.2338495415,,
11,238,238,32.7033619165,-117.2338495415,,
9,238,238,32.7033619165,-117.2338495415,,
11,244,244,32.7033619165,-117.2338495415,,
9,244,244,32.7033619165,-117.2338495415,,
8,240,240,32.7033619165,-117.2338495415,,
11,237,237,32.7033619165,-117.2338495415,,
14,240,240,32.7033619165,-117.2338495415,,
11,238,238,32.7033619165,-117.2338495415,,
11,234,234,32.7033619165,-117.2338495415,,
11,232,232,32.7033619165,-117.2338495415,,
11,240,240,32.7033619165,-117.2338495415,,
8,234,234,32.7033619165,-117.2338495415,,
8,237,237,32.7033619165,-117.2338495415,,
9,238,238,32.7033619165,-117.2338495415,,
5,234,234,32.7033619165,-117.2338495415,,
8,237,237,32.7033619165,-117.2338495415,,
11,232,232,32.7033619165,-117.2338495415,,
11,229,229,32.7033619165,-117.2338495415,,
12,231,231,32.7033619165,-117.2338495415,,
11,232,232,32.7033619165,-117.2338495415,,
9,231,231,32.703360333,-117.233822333,,
11,235,235,32.703360333,-117.233822333,,
9,234,234,32.703360333,-117.233822333,,
11,234,234,32.703360333,-117.233822333,,
11,234,234,32.703360333,-117.233822333,,
9,231,231,32.703360333,-117.233822333,,
11,232,232,32.703360333,-117.233822333,,
14,234,234,32.703360333,-117.233822333,,
11,231,231,32.703360333,-117.233822333,,
14,231,231,32.703360333,-117.233822333,,
11,231,231,32.703360333,-117.233822333,,
11,232,232,32.703360333,-117.233822333,,
9,226,226,32.703360333,-117.233822333,,
8,226,226,32.703360333,-117.233822333,,
11,225,225,32.703360333,-117.233822333,,
9,223,223,32.703360333,-117.233822333,,
11,223,223,32.703360333,-117.233822333,,
9,226,226,32.703360333,-117.233822333,,
9,222,222,32.703360333,-117.233822333,,
9,226,226,32.703360333,-117.233822333,,
9,223,223,32.703360333,-117.233822333,,
9,220,220,32.703360333,-117.233822333,,
6,216,216,32.703360333,-117.233822333,,
11,216,216,32.703360333,-117.233822333,,
8,219,219,32.703360333,-117.233822333,,
12,222,222,32.703358833,-117.233794,,
11,217,217,32.703358833,-117.233794,,
11,223,223,32.703358833,-117.233794,,
11,219,219,32.703358833,-117.233794,,
9,216,216,32.703358833,-117.233794,,
6,219,219,32.703358833,-117.233794,,
11,222,222,32.703358833,-117.233794,,
11,220,220,32.703358833,-117.233794,,
11,217,217,32.703358833,-117.233794,,
5,210,210,32.703358833,-117.233794,,
11,214,214,32.703358833,-117.233794,,
11,210,210,32.703358833,-117.233794,,
6,210,210,32.703358833,-117.233794,,
12,214,214,32.703358833,-117.233794,,
9,217,217,32.703358833,-117.233794,,
11,216,216,32.703358833,-117.233794,,
9,211,211,32.703358833,-117.233794,,
11,203,203,32.703358833,-117.233794,,
9,205,205,32.703358833,-117.233794,,
8,208,208,32.703358833,-117.233794,,
11,208,208,32.703358833,-117.233794,,
14,210,210,32.703358833,-117.233794,,
8,208,208,32.703358833,-117.233794,,
11,208,208,32.703358833,-117.233794,,
14,211,211,32.703358833,-117.233794,,
11,210,210,32.703358167,-117.233767167,,
12,206,206,32.703358167,-117.233767167,,
8,214,214,32.703358167,-117.233767167,,
11,208,208,32.703358167,-117.233767167,,
12,208,208,32.703358167,-117.233767167,,
14,208,208,32.703358167,-117.233767167,,
11,206,206,32.703358167,-117.233767167,,
8,202,202,32.703358167,-117.233767167,,
11,203,203,32.703358167,-117.233767167,,
9,214,214,32.703358167,-117.233767167,,
9,210,210,32.703358167,-117.233767167,,
9,203,203,32.703358167,-117.233767167,,
11,206,206,32.703358167,-117.233767167,,
9,208,208,32.703358167,-117.233767167,,
14,208,208,32.703358167,-117.233767167,,
9,202,202,32.703358167,-117.233767167,,
6,200,200,32.703358167,-117.233767167,,
11,196,196,32.703358167,-117.233767167,,
12,193,193,32.703358167,-117.233767167,,
12,191,191,32.703358167,-117.233767167,,
12,196,196,32.703358167,-117.233767167,,
9,196,196,32.703358167,-117.233767167,,
12,196,196,32.703358167,-117.233767167,,
11,196,196,32.703358167,-117.233767167,,
11,197,197,32.703358167,-117.233767167,,
8,199,199,32.7033595,-117.233738333,,
9,197,197,32.7033595,-117.233738333,,
9,200,200,32.7033595,-117.233738333,,
11,193,193,32.7033595,-117.233738333,,
8,194,194,32.7033595,-117.233738333,,
11,200,200,32.7033595,-117.233738333,,
11,200,200,32.7033595,-117.233738333,,
11,199,199,32.7033595,-117.233738333,,
8,199,199,32.7033595,-117.233738333,,
6,202,202,32.7033595,-117.233738333,,
8,199,199,32.7033595,-117.233738333,,
11,196,196,32.7033595,-117.233738333,,
9,194,194,32.7033595,-117.233738333,,
8,197,197,32.7033595,-117.233738333,,
8,193,193,32.7033595,-117.233738333,,
9,196,196,32.7033595,-117.233738333,,
9,193,193,32.7033595,-117.233738333,,
9,199,199,32.7033595,-117.233738333,,
12,191,191,32.7033595,-117.233738333,,
12,193,193,32.7033595,-117.233738333,,
11,194,194,32.7033595,-117.233738333,,
11,193,193,32.7033595,-117.233738333,,
9,190,190,32.7033595,-117.233738333,,
9,190,190,32.7033595,-117.233738333,,
11,191,191,32.7033595,-117.233738333,,
8,190,190,32.7033635,-117.233698833,,
11,190,190,32.7033635,-117.233698833,,
9,185,185,32.7033635,-117.233698833,,
9,193,193,32.7033635,-117.233698833,,
14,188,188,32.7033635,-117.233698833,,
11,191,191,32.7033635,-117.233698833,,
8,187,187,32.7033635,-117.233698833,,
8,184,184,32.7033635,-117.233698833,,
11,185,185,32.7033635,-117.233698833,,
11,190,190,32.7033635,-117.233698833,,
11,190,190,32.7033635,-117.233698833,,
11,188,188,32.7033635,-117.233698833,,
9,190,190,32.7033635,-117.233698833,,
8,184,184,32.7033635,-117.233698833,,
9,193,193,32.7033635,-117.233698833,,
8,187,187,32.7033635,-117.233698833,,
12,184,184,32.7033660835,-117.233676583,,
8,187,187,32.7033660835,-117.233676583,,
12,190,190,32.7033660835,-117.233676583,,
11,190,190,32.7033660835,-117.233676583,,
11,185,185,32.7033660835,-117.233676583,,
8,184,184,32.7033660835,-117.233676583,,
9,184,184,32.7033660835,-117.233676583,,
11,185,185,32.7033660835,-117.233676583,,
11,181,181,32.7033660835,-117.233676583,,
11,184,184,32.7033660835,-117.233676583,,
8,179,179,32.7033660835,-117.233676583,,
8,179,179,32.7033660835,-117.233676583,,
11,179,179,32.7033660835,-117.233676583,,
8,181,181,32.7033660835,-117.233676583,,
11,181,181,32.7033660835,-117.233676583,,
11,184,184,32.7033660835,-117.233676583,,
9,184,184,32.7033660835,-117.233676583,,
8,176,176,32.7033660835,-117.233676583,,
11,175,175,32.7033660835,-117.233676583,,
9,182,182,32.7033660835,-117.233676583,,
8,182,182,32.7033660835,-117.233676583,,
5,179,179,32.7033660835,-117.233676583,,
7,176,176,32.7033660835,-117.233676583,,
7,177,177,32.7033660835,-117.233676583,,
7,178,178,32.7033660835,-117.233676583,,
8,178,178,32.703368667,-117.233654333,,
11,180,180,32.703368667,-117.233654333,,
6,176,176,32.703368667,-117.233654333,,
7,177,177,32.703368667,-117.233654333,,
7,176,176,32.703368667,-117.233654333,,
5,173,173,32.703368667,-117.233654333,,
7,173,173,32.703368667,-117.233654333,,
7,177,177,32.703368667,-117.233654333,,
6,174,174,32.703368667,-117.233654333,,
7,176,176,32.703368667,-117.233654333,,
7,172,172,32.703368667,-117.233654333,,
5,168,168,32.703368667,-117.233654333,,
6,171,171,32.703368667,-117.233654333,,
6,174,174,32.703368667,-117.233654333,,
7,174,174,32.703368667,-117.233654333,,
8,173,173,32.703368667,-117.233654333,,
8,173,173,32.703368667,-117.233654333,,
7,174,174,32.703368667,-117.233654333,,
9,172,172,32.703368667,-117.233654333,,
7,171,171,32.703368667,-117.233654333,,
8,169,169,32.703368667,-117.233654333,,
5,171,171,32.703368667,-117.233654333,,
8,172,172,32.703368667,-117.233654333,,
4,173,173,32.703368667,-117.233654333,,
4,169,169,32.703368667,-117.233654333,,
5,172,172,32.703370833,-117.233640833,,
7,171,171,32.703370833,-117.233640833,,
8,169,169,32.703370833,-117.233640833,,
8,167,167,32.703370833,-117.233640833,,
9,168,168,32.703370833,-117.233640833,,
7,172,172,32.703370833,-117.233640833,,
5,166,166,32.703370833,-117.233640833,,
4,171,171,32.703370833,-117.233640833,,
4,172,172,32.703370833,-117.233640833,,
6,166,166,32.703370833,-117.233640833,,
6,167,167,32.703370833,-117.233640833,,
7,168,168,32.703370833,-117.233640833,,
6,172,172,32.703370833,-117.233640833,,
7,172,172,32.703370833,-117.233640833,,
7,167,167,32.703370833,-117.233640833,,
8,168,168,32.703370833,-117.233640833,,
7,167,167,32.703370833,-117.233640833,,
5,166,166,32.703370833,-117.233640833,,
5,162,162,32.703370833,-117.233640833,,
5,165,165,32.703370833,-117.233640833,,
7,162,162,32.703370833,-117.233640833,,
8,165,165,32.703370833,-117.233640833,,
7,163,163,32.703370833,-117.233640833,,
7,166,166,32.703370833,-117.233640833,,
6,164,164,32.703370833,-117.233640833,,
4,162,162,32.703374833,-117.2336125,,
3,163,163,32.703374833,-117.2336125,,
5,165,165,32.703374833,-117.2336125,,
7,164,164,32.703374833,-117.2336125,,
4,164,164,32.703374833,-117.2336125,,
4,163,163,32.703374833,-117.2336125,,
3,165,165,32.703374833,-117.2336125,,
3,164,164,32.703374833,-117.2336125,,
4,157,157,32.703374833,-117.2336125,,
6,157,157,32.703374833,-117.2336125,,
2,155,155,32.703374833,-117.2336125,,
3,157,157,32.703374833,-117.2336125,,
4,157,157,32.703374833,-117.2336125,,
4,156,156,32.703374833,-117.2336125,,
7,160,160,32.703374833,-117.2336125,,
5,160,160,32.703374833,-117.2336125,,
6,160,160,32.703374833,-117.2336125,,
6,160,160,32.703374833,-117.2336125,,
7,158,158,32.703374833,-117.2336125,,
7,161,161,32.703374833,-117.2336125,,
5,156,156,32.703374833,-117.2336125,,
5,156,156,32.703374833,-117.2336125,,
3,157,157,32.703374833,-117.2336125,,
5,157,157,32.703374833,-117.2336125,,
6,158,158,32.703374833,-117.2336125,,
6,158,158,32.703378167,-117.233584667,,
6,156,156,32.703378167,-117.233584667,,
7,156,156,32.703378167,-117.233584667,,
7,156,156,32.703378167,-117.233584667,,
6,157,157,32.703378167,-117.233584667,,
3,155,155,32.703378167,-117.233584667,,
3,154,154,32.703378167,-117.233584667,,
6,155,155,32.703378167,-117.233584667,,
7,155,155,32.703378167,-117.233584667,,
8,154,154,32.703378167,-117.233584667,,
5,155,155,32.703378167,-117.233584667,,
4,155,155,32.703378167,-117.233584667,,
4,153,153,32.703378167,-117.233584667,,
5,157,157,32.703378167,-117.233584667,,
8,155,155,32.703378167,-117.233584667,,
7,153,153,32.703378167,-117.233584667,,
6,152,152,32.703378167,-117.233584667,,
5,150,150,32.703378167,-117.233584667,,
7,151,151,32.703378167,-117.233584667,,
5,152,152,32.703378167,-117.233584667,,
5,155,155,32.703378167,-117.233584667,,
8,153,153,32.703381,-117.233565,,
8,156,156,32.703381,-117.233565,,
7,156,156,32.703381,-117.233565,,
5,154,154,32.703381,-117.233565,,
7,151,151,32.703381,-117.233565,,
3,153,153,32.703381,-117.233565,,
4,153,153,32.703381,-117.233565,,
7,155,155,32.703381,-117.233565,,
6,154,154,32.703381,-117.233565,,
8,150,150,32.703381,-117.233565,,
7,150,150,32.703381,-117.233565,,
6,151,151,32.703381,-117.233565,,
4,149,149,32.703381,-117.233565,,
5,150,150,32.703381,-117.233565,,
4,148,148,32.703381,-117.233565,,
5,148,148,32.703381,-117.233565,,
5,149,149,32.703381,-117.233565,,
5,150,150,32.703381,-117.233565,,
5,143,143,32.703381,-117.233565,,
11,152,152,32.703381,-117.233565,,
8,148,148,32.703381,-117.233565,,
5,146,146,32.703381,-117.233565,,
8,149,149,32.703381,-117.233565,,
8,143,143,32.703381,-117.233565,,
8,148,148,32.703381,-117.233565,,
9,143,143,32.703381667,-117.23352,,
9,148,148,32.703381667,-117.23352,,
8,146,146,32.703381667,-117.23352,,
9,146,146,32.703381667,-117.23352,,
6,142,142,32.703381667,-117.23352,,
8,145,145,32.703381667,-117.23352,,
5,140,140,32.703381667,-117.23352,,
5,149,149,32.703381667,-117.23352,,
6,146,146,32.703381667,-117.23352,,
5,145,145,32.703381667,-117.23352,,
5,142,142,32.703381667,-117.23352,,
11,143,143,32.703381667,-117.23352,,
11,143,143,32.703381667,-117.23352,,
8,148,148,32.703381667,-117.23352,,
11,142,142,32.703381667,-117.23352,,
6,140,140,32.703381667,-117.23352,,
8,136,136,32.703381667,-117.23352,,
8,142,142,32.703381667,-117.23352,,
11,136,136,32.703381667,-117.23352,,
6,137,137,32.703381667,-117.23352,,
9,136,136,32.703381667,-117.23352,,
11,137,137,32.703381667,-117.23352,,
9,133,133,32.703381667,-117.23352,,
11,139,139,32.703381667,-117.23352,,
12,139,139,32.703381667,-117.23352,,
8,140,140,32.703382167,-117.233512167,,
11,140,140,32.703382167,-117.233512167,,
11,143,143,32.703382167,-117.233512167,,
9,137,137,32.703382167,-117.233512167,,
8,140,140,32.703382167,-117.233512167,,
8,133,133,32.703382167,-117.233512167,,
6,136,136,32.703382167,-117.233512167,,
5,142,142,32.703382167,-117.233512167,,
5,139,139,32.703382167,-117.233512167,,
6,143,143,32.703382167,-117.233512167,,
6,134,134,32.703382167,-117.233512167,,
5,131,131,32.703382167,-117.233512167,,
8,136,136,32.703382167,-117.233512167,,
8,136,136,32.703382167,-117.233512167,,
8,136,136,32.703382167,-117.233512167,,
8,134,134,32.703382167,-117.233512167,,
9,133,133,32.703382167,-117.233512167,,
9,134,134,32.703382167,-117.233512167,,
5,134,134,32.703382167,-117.233512167,,
11,136,136,32.703382167,-117.233512167,,
9,130,130,32.703382167,-117.233512167,,
8,131,131,32.703382167,-117.233512167,,
8,134,134,32.703382167,-117.233512167,,
8,130,130,32.703382167,-117.233512167,,
6,131,131,32.703382167,-117.233512167,,
8,130,130,32.7033825,-117.233481,,
11,130,130,32.7033825,-117.233481,,
9,131,131,32.7033825,-117.233481,,
5,128,128,32.7033825,-117.233481,,
6,131,131,32.7033825,-117.233481,,
9,134,134,32.7033825,-117.233481,,
6,131,131,32.7033825,-117.233481,,
6,133,133,32.7033825,-117.233481,,
5,136,136,32.7033825,-117.233481,,
11,134,134,32.7033825,-117.233481,,
8,134,134,32.7033825,-117.233481,,
9,133,133,32.7033825,-117.233481,,
11,136,136,32.7033825,-117.233481,,
6,130,130,32.7033825,-117.233481,,
8,136,136,32.7033825,-117.233481,,
5,128,128,32.7033825,-117.233481,,
5,130,130,32.7033825,-117.233481,,
9,130,130,32.7033825,-117.233481,,
11,128,128,32.7033825,-117.233481,,
6,130,130,32.7033825,-117.233481,,
8,125,125,32.7033825,-117.233481,,
9,123,123,32.7033825,-117.233481,,
9,131,131,32.7033825,-117.233481,,
9,131,131,32.7033825,-117.233481,,
8,123,123,32.7033825,-117.233481,,
5,128,128,32.703381833,-117.233464167,,
8,130,130,32.703381833,-117.233464167,,
6,128,128,32.703381833,-117.233464167,,
8,126,126,32.703381833,-117.233464167,,
5,123,123,32.703381833,-117.233464167,,
6,128,128,32.703381833,-117.233464167,,
6,128,128,32.703381833,-117.233464167,,
11,123,123,32.703381833,-117.233464167,,
6,123,123,32.703381833,-117.233464167,,
8,123,123,32.703381833,-117.233464167,,
5,119,119,32.703381833,-117.233464167,,
8,120,120,32.703381833,-117.233464167,,
5,123,123,32.703381833,-117.233464167,,
0,123,123,32.703381833,-117.233464167,,
5,123,123,32.703381833,-117.233464167,,
8,130,130,32.703381833,-117.233464167,,
5,130,130,32.703381833,-117.233464167,,
6,119,119,32.703381833,-117.233464167,,
9,125,125,32.703381833,-117.233464167,,
9,122,122,32.703381833,-117.233464167,,
11,122,122,32.703381833,-117.233464167,,
5,125,125,32.703382667,-117.233432833,,
6,122,122,32.703382667,-117.233432833,,
8,123,123,32.703382667,-117.233432833,,
9,130,130,32.703382667,-117.233432833,,
5,130,130,32.703382667,-117.233432833,,
6,123,123,32.703382667,-117.233432833,,
6,123,123,32.703382667,-117.233432833,,
3,123,123,32.703382667,-117.233432833,,
6,122,122,32.703382667,-117.233432833,,
6,123,123,32.703382667,-117.233432833,,
9,120,120,32.703382667,-117.233432833,,
8,123,123,32.703382667,-117.233432833,,
6,117,117,32.703382667,-117.233432833,,
6,117,117,32.703382667,-117.233432833,,
8,111,111,32.703382667,-117.233432833,,
8,120,120,32.703382667,-117.233432833,,
5,117,117,32.703382667,-117.233432833,,
5,111,111,32.703382667,-117.233432833,,
5,114,114,32.703382667,-117.233432833,,
8,113,113,32.703382667,-117.233432833,,
5,113,113,32.703382667,-117.233432833,,
11,117,117,32.703382667,-117.233432833,,
6,117,117,32.703382667,-117.233432833,,
6,117,117,32.703382667,-117.233432833,,
8,119,119,32.703382667,-117.233432833,,
8,117,117,32.7033817085,-117.233407708,,
5,117,117,32.7033817085,-117.233407708,,
5,114,114,32.7033817085,-117.233407708,,
5,111,111,32.7033817085,-117.233407708,,
6,113,113,32.7033817085,-117.233407708,,
6,117,117,32.7033817085,-117.233407708,,
6,110,110,32.7033817085,-117.233407708,,
8,117,117,32.7033817085,-117.233407708,,
5,114,114,32.7033817085,-117.233407708,,
8,111,111,32.7033817085,-117.233407708,,
5,114,114,32.7033817085,-117.233407708,,
5,105,105,32.7033817085,-117.233407708,,
5,114,114,32.7033817085,-117.233407708,,
6,114,114,32.7033817085,-117.233407708,,
5,117,117,32.7033817085,-117.233407708,,
6,116,116,32.7033817085,-117.233407708,,
5,113,113,32.7033817085,-117.233407708,,
5,116,116,32.7033817085,-117.233407708,,
6,110,110,32.7033817085,-117.233407708,,
8,110,110,32.7033817085,-117.233407708,,
8,111,111,32.7033817085,-117.233407708,,
5,111,111,32.7033817085,-117.233407708,,
5,108,108,32.7033817085,-117.233407708,,
8,110,110,32.7033817085,-117.233407708,,
5,111,111,32.7033817085,-117.233407708,,
8,111,111,32.70338075,-117.233382583,,
6,110,110,32.70338075,-117.233382583,,
6,111,111,32.70338075,-117.233382583,,
5,102,102,32.70338075,-117.233382583,,
6,102,102,32.70338075,-117.233382583,,
6,104,104,32.70338075,-117.233382583,,
9,105,105,32.70338075,-117.233382583,,
5,107,107,32.70338075,-117.233382583,,
8,105,105,32.70338075,-117.233382583,,
6,111,111,32.70338075,-117.233382583,,
6,102,102,32.70338075,-117.233382583,,
11,111,111,32.70338075,-117.233382583,,
9,107,107,32.70338075,-117.233382583,,
6,108,108,32.70338075,-117.233382583,,
5,101,101,32.70338075,-117.233382583,,
8,105,105,32.70338075,-117.233382583,,
5,99,99,32.70338075,-117.233382583,,
5,105,105,32.70338075,-117.233382583,,
8,98,98,32.70338075,-117.233382583,,
6,93,93,32.70338075,-117.233382583,,
5,96,96,32.70338075,-117.233382583,,
5,96,96,32.70338075,-117.233382583,,
6,98,98,32.70338075,-117.233382583,,
5,96,96,32.70338075,-117.233382583,,
8,101,101,32.70338075,-117.233382583,,
2,93,93,32.7033797915,-117.233357458,,
8,95,95,32.7033797915,-117.233357458,,
5,95,95,32.7033797915,-117.233357458,,
6,98,98,32.7033797915,-117.233357458,,
8,98,98,32.7033797915,-117.233357458,,
5,95,95,32.7033797915,-117.233357458,,
6,96,96,32.7033797915,-117.233357458,,
9,96,96,32.7033797915,-117.233357458,,
2,93,93,32.7033797915,-117.233357458,,
5,98,98,32.7033797915,-117.233357458,,
6,95,95,32.7033797915,-117.233357458,,
8,99,99,32.7033797915,-117.233357458,,
9,95,95,32.7033797915,-117.233357458,,
8,96,96,32.7033797915,-117.233357458,,
5,93,93,32.7033797915,-117.233357458,,
9,99,99,32.7033797915,-117.233357458,,
5,93,93,32.7033797915,-117.233357458,,
6,93,93,32.7033797915,-117.233357458,,
9,93,93,32.7033797915,-117.233357458,,
5,93,93,32.7033797915,-117.233357458,,
6,92,92,32.7033797915,-117.233357458,,
5,96,96,32.7033797915,-117.233357458,,
6,93,93,32.7033797915,-117.233357458,,
8,93,93,32.7033797915,-117.233357458,,
6,95,95,32.7033797915,-117.233357458,,
9,93,93,32.703378833,-117.233332333,,
4,87,87,32.703378833,-117.233332333,,
5,84,84,32.703378833,-117.233332333,,
7,84,84,32.703378833,-117.233332333,,
7,88,88,32.703378833,-117.233332333,,
7,85,85,32.703378833,-117.233332333,,
3,84,84,32.703378833,-117.233332333,,
3,84,84,32.703378833,-117.233332333,,
3,84,84,32.703378833,-117.233332333,,
5,84,84,32.703378833,-117.233332333,,
3,84,84,32.703378833,-117.233332333,,
4,84,84,32.703378833,-117.233332333,,
4,84,84,32.703378833,-117.233332333,,
3,89,89,32.703378833,-117.233332333,,
4,85,85,32.703378833,-117.233332333,,
5,90,90,32.703378833,-117.233332333,,
7,85,85,32.703378833,-117.233332333,,
6,84,84,32.703378833,-117.233332333,,
7,86,86,32.703378833,-117.233332333,,
4,84,84,32.7033773506843,-117.233297254317,,
2,84,84,32.7033773506843,-117.233297254317,,
7,84,84,32.7033773506843,-117.233297254317,,
7,83,83,32.7033773506843,-117.233297254317,,
4,84,84,32.7033773506843,-117.233297254317,,
5,83,83,32.7033773506843,-117.233297254317,,
4,83,83,32.7033773506843,-117.233297254317,,
5,82,82,32.7033773506843,-117.233297254317,,
5,81,81,32.7033773506843,-117.233297254317,,
6,83,83,32.7033773506843,-117.233297254317,,
5,83,83,32.7033773506843,-117.233297254317,,
4,80,80,32.7033773506843,-117.233297254317,,
4,81,81,32.7033773506843,-117.233297254317,,
5,82,82,32.7033773506843,-117.233297254317,,
6,84,84,32.7033773506843,-117.233297254317,,
4,75,75,32.7033773506843,-117.233297254317,,
4,76,76,32.7033773506843,-117.233297254317,,
5,75,75,32.7033773506843,-117.233297254317,,
7,78,78,32.7033773506843,-117.233297254317,,
6,75,75,32.7033773506843,-117.233297254317,,
7,77,77,32.7033773506843,-117.233297254317,,
3,81,81,32.7033773506843,-117.233297254317,,
